,house_id,property_type,address,city,state_abbr,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,population,pop_cat,min_temp,max_temp,temp_range,latitude,longitude,url
1841,1842,Condo/Co-op,1784 Columbia Rd #1,Boston,MA,1227,1799000,3,1.5,1750,7543,1962,0,617594,large,17.1,80.8,63.7,42.3317716,-71.0297887,http://www.redfin.com/MA/Boston/1784-Columbia-Rd-02127/unit-1/home/172669517
1842,1843,Townhouse,25 Harrison St Unit F,Boston,MA,2131,419000,3,2.5,1729,1742,1989,346,617594,large,17.1,80.8,63.7,42.287925,-71.120094,http://www.redfin.com/MA/Boston/25-Harrison-St-02131/unit-F/home/9166500
1843,1844,Condo/Co-op,204 W Brookline St #4,Boston,MA,2118,899000,2,1.0,822,822,1900,231,617594,large,17.1,80.8,63.7,42.343416600000005,-71.0768976,http://www.redfin.com/MA/Boston/204-W-Brookline-St-02118/unit-4/home/9301336
1844,1845,Multi-Family (2-4 Unit),132 High St,Boston,MA,2129,1289000,4,3.0,2600,1750,1989,0,617594,large,17.1,80.8,63.7,42.3785283,-71.0666881,http://www.redfin.com/MA/Charlestown/132-High-St-02129/home/9046815
1845,1846,Townhouse,51 Pier 7 #51,Boston,MA,2129,1349000,2,2.5,1825,0,1987,1431,617594,large,17.1,80.8,63.7,42.3760539,-71.05235640000001,http://www.redfin.com/MA/Boston/51-9th-St-02129/unit-51/home/39996502
1846,1847,Single Family Residential,324 Pond St,Boston,MA,2130,1350000,4,3.0,3068,9059,1954,0,617594,large,17.1,80.8,63.7,42.3111429,-71.1285354,http://www.redfin.com/MA/Jamaica-Plain/324-Pond-St-02130/home/9328124
1847,1848,Condo/Co-op,12 Bellvista Rd #6,Boston,MA,2135,549900,2,1.0,802,802,1900,437,617594,large,17.1,80.8,63.7,42.3465307,-71.1379467,http://www.redfin.com/MA/Boston/12-Bellvista-Rd-02135/unit-6/home/9223545
1848,1849,Condo/Co-op,234 Paris St #1,Boston,MA,2128,540000,2,2.0,813,0,2017,220,617594,large,17.1,80.8,63.7,42.37515820000001,-71.0344277,http://www.redfin.com/MA/Boston/234-Paris-St-02128/unit-1/home/129803219
1849,1850,Condo/Co-op,172-178 Green St #13,Boston,MA,2130,699900,2,1.0,1279,1306,1890,351,617594,large,17.1,80.8,63.7,42.310264000000004,-71.10571540000001,http://www.redfin.com/MA/Boston/172-Green-St-02130/unit-13/home/9299973
1850,1851,Condo/Co-op,92-94 Walnut St #4,Boston,MA,2122,525000,2,1.0,812,0,1900,208,617594,large,17.1,80.8,63.7,42.2879004,-71.04027090000001,http://www.redfin.com/MA/Boston/92-Walnut-St-02122/unit-4/home/9326325
1851,1852,Condo/Co-op,280 Beacon St #5,Boston,MA,2116,1100000,1,1.0,964,964,1930,738,617594,large,17.1,80.8,63.7,42.3533964,-71.08120009999999,http://www.redfin.com/MA/Boston/280-Beacon-St-02116/unit-5/home/9248281
1852,1853,Single Family Residential,12 March Ave,Boston,MA,2132,899900,5,2.0,2890,7000,1790,0,617594,large,17.1,80.8,63.7,42.2837234,-71.15462240000001,http://www.redfin.com/MA/West-Roxbury/12-March-Ave-02132/home/9209527
1853,1854,Condo/Co-op,770 E 3rd St #3,Boston,MA,2127,979000,2,2.0,1274,0,2010,391,617594,large,17.1,80.8,63.7,42.336730200000005,-71.0289407,http://www.redfin.com/MA/Boston/770-E-3rd-St-02127/unit-3/home/40352599
1854,1855,Condo/Co-op,63 Maverick Sq #11,Boston,MA,2128,734999,2,1.0,1471,1471,1930,548,617594,large,17.1,80.8,63.7,42.36951989999999,-71.03852490000001,http://www.redfin.com/MA/Boston/63-Maverick-Sq-02128/unit-11/home/9112451
1855,1856,Townhouse,62-64 Wrentham St #3,Boston,MA,2124,559000,4,2.0,1482,0,1910,240,617594,large,17.1,80.8,63.7,42.2884672,-71.0603135,http://www.redfin.com/MA/Boston/62-Wrentham-St-02124/unit-3/home/11838321
1856,1857,Condo/Co-op,78 Train St #2,Boston,MA,2122,525000,3,1.0,1177,0,1905,280,617594,large,17.1,80.8,63.7,42.2931729,-71.0541364,http://www.redfin.com/MA/Boston/78-Train-St-02122/unit-2/home/9305552
1857,1858,Single Family Residential,14 Sanford St,Boston,MA,2136,585000,3,1.5,1650,4960,1970,0,617594,large,17.1,80.8,63.7,42.2422783,-71.1409409,http://www.redfin.com/MA/Hyde-Park/14-Sanford-St-02136/home/11835639
1858,1859,Multi-Family (2-4 Unit),66 Montcalm Ave,Boston,MA,2135,999900,5,3.0,2478,2584,1900,0,617594,large,17.1,80.8,63.7,42.3531027,-71.14854179999999,http://www.redfin.com/MA/Brighton/66-Montcalm-Ave-02135/home/9015378
1859,1860,Townhouse,126 Florence St #126,Boston,MA,2131,799000,3,2.5,2000,0,2008,200,617594,large,17.1,80.8,63.7,42.287017299999995,-71.1238066,http://www.redfin.com/MA/Boston/126-Florence-St-02131/unit-126/home/28857451
1860,1861,Condo/Co-op,188 Brookline Ave Unit 23D,Boston,MA,2215,1299000,1,1.0,762,0,2018,865,617594,large,17.1,80.8,63.7,42.343773399999996,-71.10172179999999,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-23D/home/171787704
1861,1862,Condo/Co-op,370 Chestnut Hill Ave #5,Boston,MA,2135,429000,2,1.0,770,0,1950,579,617594,large,17.1,80.8,63.7,42.3366018,-71.1509181,http://www.redfin.com/MA/Boston/370-Chestnut-Hill-Ave-02135/unit-5/home/9308487
1862,1863,Condo/Co-op,463 Rutherford Ave #402,Boston,MA,2129,689000,2,2.0,850,0,2015,499,617594,large,17.1,80.8,63.7,42.3808565,-71.0713251,http://www.redfin.com/MA/Boston/463-Rutherford-Ave-02129/unit-402/home/146212801
1863,1864,Condo/Co-op,605 Massachusetts Ave #7,Boston,MA,2118,469900,1,1.0,415,378,1900,293,617594,large,17.1,80.8,63.7,42.3370628,-71.0780854,http://www.redfin.com/MA/Boston/605-Massachusetts-Ave-02118/unit-7/home/9287417
1864,1865,Multi-Family (2-4 Unit),5-A Lorenzo St,Boston,MA,2122,599999,4,2.0,1782,3042,1905,0,617594,large,17.1,80.8,63.7,42.287053,-71.041914,http://www.redfin.com/MA/Dorchester/5A-Lorenzo-St-02122/home/132314565
1865,1866,Condo/Co-op,280 W 5Th St #101,Boston,MA,2127,1249000,2,2.5,1624,0,2017,295,617594,large,17.1,80.8,63.7,42.3350973,-71.0483935,http://www.redfin.com/MA/Boston/280-W-Fifth-St-02127/unit-101/home/141860342
1866,1867,Condo/Co-op,357 Commercial St #210,Boston,MA,2109,1000000,2,1.5,905,0,1900,535,617594,large,17.1,80.8,63.7,42.3661069,-71.0505699,http://www.redfin.com/MA/Boston/357-Commercial-St-02109/unit-210/home/9230233
1867,1868,Multi-Family (2-4 Unit),48 Pearl St,Boston,MA,2129,1398000,3,3.0,3030,1433,1870,0,617594,large,17.1,80.8,63.7,42.379355,-71.0639257,http://www.redfin.com/MA/Charlestown/48-Pearl-St-02129/home/9060449
1868,1869,Condo/Co-op,100 Lovejoy Wharf Ph 3B,Boston,MA,2114,1688000,2,2.0,1275,0,2017,1770,617594,large,17.1,80.8,63.7,42.367021799999996,-71.0600856,http://www.redfin.com/MA/Boston/100-Lovejoy-Wharf-02114/unit-3B/home/146992744
1869,1870,Multi-Family (2-4 Unit),60 Lithgow St,Boston,MA,2124,850000,9,3.0,4410,5392,1905,0,617594,large,17.1,80.8,63.7,42.2907089,-71.0679532,http://www.redfin.com/MA/Dorchester-Center/60-Lithgow-St-02124/home/9068714
1870,1871,Condo/Co-op,100 Saint Marys St #5,Boston,MA,2215,599000,2,1.0,652,5756,1880,479,617594,large,17.1,80.8,63.7,42.3465444,-71.10679820000001,http://www.redfin.com/MA/Boston/100-St-Marys-St-02215/unit-5/home/9251185
1871,1872,Condo/Co-op,2 Harvard Pl #2,Boston,MA,2129,529000,1,1.0,500,0,1900,225,617594,large,17.1,80.8,63.7,42.372338799999994,-71.0633492,http://www.redfin.com/MA/Boston/2-Harvard-Pl-02129/unit-2/home/113226939
1872,1873,Condo/Co-op,1625 Commonwealth Ave #1,Boston,MA,2135,360000,1,1.0,471,471,1930,325,617594,large,17.1,80.8,63.7,42.3428162,-71.1449067,http://www.redfin.com/MA/Boston/1625-Commonwealth-Ave-02135/unit-1/home/9002414
1873,1874,Condo/Co-op,151 Tremont St Unit 16C,Boston,MA,2111,625000,1,1.0,735,735,1968,460,617594,large,17.1,80.8,63.7,42.354499600000004,-71.0633802,http://www.redfin.com/MA/Boston/151-Tremont-St-02111/unit-16C/home/9279685
1874,1875,Single Family Residential,108 Waldemar Ave,Boston,MA,2128,379000,3,1.0,1100,3864,1952,0,617594,large,17.1,80.8,63.7,42.392055400000004,-71.0030437,http://www.redfin.com/MA/Boston/108-Waldemar-Ave-02128/home/9109147
1875,1876,Condo/Co-op,150 Orleans St #206,Boston,MA,2128,639900,1,1.0,948,948,1920,575,617594,large,17.1,80.8,63.7,42.3702907,-71.03625550000001,http://www.redfin.com/MA/Boston/150-Orleans-St-02128/unit-206/home/9107399
1876,1877,Condo/Co-op,465-469 Hanover St Unit 5R,Boston,MA,2113,499900,1,1.0,445,445,1899,206,617594,large,17.1,80.8,63.7,42.3667607,-71.05243440000001,http://www.redfin.com/MA/Boston/465-Hanover-St-02113/unit-5R/home/21639926
1877,1878,Multi-Family (2-4 Unit),202 South St,Boston,MA,2130,1200000,8,3.0,3628,4041,1905,0,617594,large,17.1,80.8,63.7,42.3032331,-71.11437719999999,http://www.redfin.com/MA/Jamaica-Plain/202-South-St-02130/home/9150111
1878,1879,Condo/Co-op,130 Hyde Park Ave,Boston,MA,2130,699000,3,2.0,1720,0,1885,300,617594,large,17.1,80.8,63.7,42.2965552,-71.1155377,http://www.redfin.com/MA/Boston/130-Hyde-Park-Ave-02130/home/9151607
1879,1880,Condo/Co-op,59 Congreve St #1,Boston,MA,2131,575000,2,1.0,1443,0,1910,200,617594,large,17.1,80.8,63.7,42.2898315,-71.1385552,http://www.redfin.com/MA/Boston/59-Congreve-St-02131/unit-1/home/104491023
1880,1881,Townhouse,319 Grove St #319,Boston,MA,2132,449000,2,1.5,1206,1206,1983,371,617594,large,17.1,80.8,63.7,42.2589607,-71.15689420000001,http://www.redfin.com/MA/West-Roxbury/319-Grove-St-02132/unit-319/home/172664179
1881,1882,Condo/Co-op,34 E Newton #1,Boston,MA,2118,489000,1,1.0,380,0,1900,239,617594,large,17.1,80.8,63.7,42.337987700000006,-71.0723858,http://www.redfin.com/MA/Boston/34-E-Newton-St-02118/unit-1/home/9285026
1882,1883,Condo/Co-op,147 Trenton St #2,Boston,MA,2128,499000,3,1.0,1007,1007,1880,160,617594,large,17.1,80.8,63.7,42.3796922,-71.0336144,http://www.redfin.com/MA/Boston/147-Trenton-St-02128/unit-2/home/18974362
1883,1884,Single Family Residential,65 Oak Square Ave,Boston,MA,2135,759000,4,1.5,1984,3224,1900,0,617594,large,17.1,80.8,63.7,42.351966,-71.1634879,http://www.redfin.com/MA/Brighton/65-Oak-Square-Ave-02135/home/9035150
1884,1885,Multi-Family (2-4 Unit),59 Goodenough St,Boston,MA,2135,1100000,5,4.0,2688,4000,1924,0,617594,large,17.1,80.8,63.7,42.3553165,-71.154576,http://www.redfin.com/MA/Brighton/59-Goodenough-St-02135/home/9017416
1885,1886,Condo/Co-op,280 Commonwealth Ave Unit G7,Boston,MA,2116,489000,0,1.0,547,547,1899,206,617594,large,17.1,80.8,63.7,42.3498104,-71.0840765,http://www.redfin.com/MA/Boston/280-Commonwealth-Ave-02116/unit-G7/home/9266452
1886,1887,Condo/Co-op,580 Washington St #404,Boston,MA,2111,850000,1,1.0,777,0,2013,742,617594,large,17.1,80.8,63.7,42.3533804,-71.0619769,http://www.redfin.com/MA/Boston/580-Washington-St-02111/unit-404/home/85680490
1887,1888,Condo/Co-op,222 W Canton St #1,Boston,MA,2116,3095000,3,3.5,2534,2534,1890,427,617594,large,17.1,80.8,63.7,42.3452163,-71.07752579999999,http://www.redfin.com/MA/Boston/222-W-Canton-St-02116/unit-1/home/18982993
1888,1889,Condo/Co-op,10 Otis Pl Unit 4B,Boston,MA,2108,3650000,3,3.5,2418,0,1900,945,617594,large,17.1,80.8,63.7,42.357033200000004,-71.0724566,http://www.redfin.com/MA/Boston/10-Otis-Pl-02108/unit-4B/home/9254625
1889,1890,Condo/Co-op,65 Chester St #8,Boston,MA,2134,399000,2,1.0,700,700,1920,470,617594,large,17.1,80.8,63.7,42.3527821,-71.1280084,http://www.redfin.com/MA/Boston/65-Chester-St-02134/unit-8/home/8992078
1890,1891,Condo/Co-op,124 Calumet St #3,Boston,MA,2120,729000,4,2.0,1685,1685,1900,250,617594,large,17.1,80.8,63.7,42.330958100000004,-71.10237059999999,http://www.redfin.com/MA/Boston/124-Calumet-St-02120/unit-3/home/9326950
1891,1892,Condo/Co-op,140 Kilsyth Rd #4,Boston,MA,2135,545000,2,1.0,937,937,1912,390,617594,large,17.1,80.8,63.7,42.339434499999996,-71.14685379999999,http://www.redfin.com/MA/Boston/140-Kilsyth-Rd-02135/unit-4/home/9308628
1892,1893,Multi-Family (2-4 Unit),19 Rexhame,Boston,MA,2131,789500,5,2.0,2804,5000,1920,0,617594,large,17.1,80.8,63.7,42.2853578,-71.14301809999999,http://www.redfin.com/MA/Roslindale/19-Rexhame-St-02131/home/9173220
1893,1894,Condo/Co-op,51 Old Harbor St #1,Boston,MA,2127,699000,2,2.0,1126,1126,1890,200,617594,large,17.1,80.8,63.7,42.3331018,-71.04764209999999,http://www.redfin.com/MA/Boston/51-Old-Harbor-St-02127/unit-1/home/45406992
1894,1895,Condo/Co-op,238 Bremen #3,Boston,MA,2128,640000,2,2.0,1127,0,2020,200,617594,large,17.1,80.8,63.7,42.3744864,-71.03257459999999,http://www.redfin.com/MA/Boston/238-Bremen-St-02128/unit-3/home/172663293
1895,1896,Condo/Co-op,45 Mount Vernon St Unit 4A,Boston,MA,2108,995000,1,2.0,1080,1080,1850,307,617594,large,17.1,80.8,63.7,42.358470200000006,-71.0653301,http://www.redfin.com/MA/Boston/45-Mt-Vernon-St-02108/unit-4A/home/9259211
1896,1897,Condo/Co-op,45 High St Unit B,Boston,MA,2129,409000,0,1.0,590,0,1890,131,617594,large,17.1,80.8,63.7,42.376503,-71.063011,http://www.redfin.com/MA/Boston/45-High-St-02129/unit-B/home/9062131
1897,1898,Condo/Co-op,702 Massachuestts Ave #7,Boston,MA,2118,380000,1,1.0,372,0,1910,295,617594,large,17.1,80.8,63.7,42.335206299999996,-71.07499849999999,http://www.redfin.com/MA/Boston/702-Massachusetts-Ave-02118/unit-7/home/9323017
1898,1899,Townhouse,101 Grew Ave Unit B,Boston,MA,2131,399900,3,2.5,1380,1380,1988,311,617594,large,17.1,80.8,63.7,42.275047,-71.12258299999999,http://www.redfin.com/MA/Boston/101-Grew-Ave-02131/unit-B/home/9307283
1899,1900,Condo/Co-op,59 Goodenough St #2,Boston,MA,2135,600000,3,2.0,1500,0,1924,200,617594,large,17.1,80.8,63.7,42.3553165,-71.154576,http://www.redfin.com/MA/Brighton/59-Goodenough-St-02135/unit-2/home/169246934
1900,1901,Condo/Co-op,59 Goodenough St #1,Boston,MA,2135,500000,2,2.0,900,0,1924,200,617594,large,17.1,80.8,63.7,42.3553165,-71.154576,http://www.redfin.com/MA/Brighton/59-Goodenough-St-02135/unit-1/home/169246933
1901,1902,Condo/Co-op,10 Greenley Pl #3,Boston,MA,2130,519000,3,1.0,1292,0,1910,200,617594,large,17.1,80.8,63.7,42.310512,-71.1050517,http://www.redfin.com/MA/Boston/10-Greenley-Pl-02130/unit-3/home/11506595
1902,1903,Multi-Family (2-4 Unit),76 Ridgewood,Boston,MA,2122,839900,9,3.0,3249,4116,1905,0,617594,large,17.1,80.8,63.7,42.3026215,-71.06437829999999,http://www.redfin.com/MA/Dorchester/76-Ridgewood-St-02122/home/9079690
1903,1904,Single Family Residential,38 Osceola St,Boston,MA,2136,399000,3,2.0,1248,4941,1920,0,617594,large,17.1,80.8,63.7,42.262031,-71.102172,http://www.redfin.com/MA/HYDE-PARK/38-OSCEOLA-ST-02136/home/9164460
1904,1905,Condo/Co-op,380 Bunker Hill St #303,Boston,MA,2129,1729000,3,3.0,1871,0,1907,910,617594,large,17.1,80.8,63.7,42.381908,-71.0693692,http://www.redfin.com/MA/Boston/380-Bunker-Hill-St-02129/unit-303/home/172662806
1905,1906,Condo/Co-op,5 Appleton St Unit 3B,Boston,MA,2116,1049900,2,1.0,1025,1025,1900,365,617594,large,17.1,80.8,63.7,42.3466867,-71.06987579999999,http://www.redfin.com/MA/Boston/5-Appleton-St-02116/unit-3B/home/11836677
1906,1907,Condo/Co-op,239 Lexington St #2,Boston,MA,2128,799900,3,2.0,1362,0,1900,300,617594,large,17.1,80.8,63.7,42.379866,-71.031137,http://www.redfin.com/MA/Boston/239-Lexington-St-02128/unit-2/home/172662778
1907,1908,Condo/Co-op,1949 Commonwealth Ave #32,Boston,MA,2135,410000,1,1.0,610,0,1932,290,617594,large,17.1,80.8,63.7,42.3395204,-71.1563018,http://www.redfin.com/MA/Boston/1949-Commonwealth-Ave-02135/unit-32/home/9242484
1908,1909,Condo/Co-op,78 Forest Hills St #1,Boston,MA,2130,525000,2,1.0,1038,4262,1905,160,617594,large,17.1,80.8,63.7,42.309496700000004,-71.1021592,http://www.redfin.com/MA/Boston/78-Forest-Hills-St-02130/unit-1/home/12441538
1909,1910,Single Family Residential,20 Woodland Pl,Boston,MA,2136,600000,3,2.0,1655,29837,1920,0,617594,large,17.1,80.8,63.7,42.252680299999994,-71.1223151,http://www.redfin.com/MA/Hyde-Park/20-Woodland-Pl-02136/home/9136551
1910,1911,Condo/Co-op,111 Perkins St Unit 224-6,Boston,MA,2130,1180000,3,3.0,2100,0,1963,2999,617594,large,17.1,80.8,63.7,42.3219957,-71.1164429,http://www.redfin.com/MA/Jamaica-Plain/111-Perkins-St-02130/unit-224-6/home/172662654
1911,1912,Multi-Family (2-4 Unit),112 Moore St,Boston,MA,2128,689900,3,2.0,1408,1875,1900,0,617594,large,17.1,80.8,63.7,42.381048299999996,-71.01754240000001,http://www.redfin.com/MA/Boston/112-Moore-St-02128/home/9108659
1912,1913,Condo/Co-op,85 E India Row Unit 9c,Boston,MA,2110,1379000,1,1.5,1238,0,1972,1405,617594,large,17.1,80.8,63.7,42.3581217,-71.0498232,http://www.redfin.com/MA/Boston/85-E-India-Row-02110/unit-9C/home/9261388
1913,1914,Single Family Residential,12-14 Ennis Rd,Boston,MA,2119,900000,3,2.0,1630,8388,1900,0,617594,large,17.1,80.8,63.7,42.312571000000005,-71.09745,http://www.redfin.com/MA/Boston/12-Ennis-Rd-02119/home/77488250
1914,1915,Townhouse,5-7 Louis Ter Unit 5A,Boston,MA,2124,535000,2,1.5,997,0,2010,244,617594,large,17.1,80.8,63.7,42.2877959,-71.0568771,http://www.redfin.com/MA/Boston/5-Louis-Ter-02124/unit-5A/home/39925150
1915,1916,Condo/Co-op,480 Shawmut Unit 4B,Boston,MA,2118,749000,2,1.0,735,0,1900,348,617594,large,17.1,80.8,63.7,42.338464,-71.0760081,http://www.redfin.com/MA/Boston/480-Shawmut-Ave-02118/unit-4B/home/9286718
1916,1917,Multi-Family (2-4 Unit),44 Hooker St,Boston,MA,2134,1490000,11,4.0,3504,5104,1930,0,617594,large,17.1,80.8,63.7,42.3585208,-71.1284426,http://www.redfin.com/MA/Allston/44-Hooker-St-02134/home/8991282
1917,1918,Condo/Co-op,469 E 4th St #2,Boston,MA,2127,1399000,2,2.5,2037,0,2017,397,617594,large,17.1,80.8,63.7,42.3346813,-71.0465833,http://www.redfin.com/MA/Boston/469-E-4th-St-02127/unit-2/home/113865255
1918,1919,Condo/Co-op,93 Strathmore Rd #2,Boston,MA,2135,375000,1,1.0,617,0,1935,566,617594,large,17.1,80.8,63.7,42.339242299999995,-71.15048279999999,http://www.redfin.com/MA/Boston/93-Strathmore-Rd-02135/unit-2/home/9026450
1919,1920,Condo/Co-op,429 Chelsea St Unit - 1,Boston,MA,2128,528000,3,2.0,992,0,1890,148,617594,large,17.1,80.8,63.7,42.38088629999999,-71.0257492,http://www.redfin.com/MA/Boston/429-Chelsea-St-02128/unit-1/home/167201933
1920,1921,Condo/Co-op,10 Sydney St #3,Boston,MA,2125,899900,2,2.0,1242,0,2019,184,617594,large,17.1,80.8,63.7,42.3119283,-71.05372320000001,http://www.redfin.com/MA/Dorchester/10-Sydney-St-02125/unit-3/home/163834607
1921,1922,Condo/Co-op,15 Dixfield St #2,Boston,MA,2127,808000,2,1.5,1086,1017,1890,225,617594,large,17.1,80.8,63.7,42.3316331,-71.0468116,http://www.redfin.com/MA/Boston/15-Dixfield-St-02127/unit-2/home/9309048
1922,1923,Townhouse,2 W Main St #2,Boston,MA,2126,429000,3,2.5,1417,1417,2009,344,617594,large,17.1,80.8,63.7,42.28702379999999,-71.0954689,http://www.redfin.com/MA/Boston/2-W-Main-St-02124/unit-2/home/104210358
1923,1924,Multi-Family (2-4 Unit),31 Hiawatha Rd,Boston,MA,2126,899900,9,3.0,4160,3822,1905,0,617594,large,17.1,80.8,63.7,42.2768655,-71.0948798,http://www.redfin.com/MA/Mattapan/31-Hiawatha-Rd-02126/home/11835915
1924,1925,Townhouse,59 Fuller St #59,Boston,MA,2124,449000,2,1.5,1110,1552,1988,253,617594,large,17.1,80.8,63.7,42.2832258,-71.0682062,http://www.redfin.com/MA/Boston/59-Fuller-St-02124/unit-59/home/113229878
1925,1926,Condo/Co-op,56 Bryon Rd #2,Boston,MA,2467,299000,2,1.0,786,786,1950,299,617594,large,17.1,80.8,63.7,42.3010409,-71.16750350000001,http://www.redfin.com/MA/Chestnut-Hill/56-Bryon-Rd-02467/unit-2/home/9204372
1926,1927,Condo/Co-op,1 Avery St Unit 15G,Boston,MA,2111,1495000,2,2.5,1402,0,2000,2004,617594,large,17.1,80.8,63.7,42.353316799999995,-71.0628507,http://www.redfin.com/MA/Boston/1-Avery-St-02111/unit-15G/home/9312453
1927,1928,Single Family Residential,35 Halsey Rd,Boston,MA,2136,469999,3,1.0,1008,5333,1950,0,617594,large,17.1,80.8,63.7,42.242008,-71.12431120000001,http://www.redfin.com/MA/Hyde-Park/35-Halsey-Rd-02136/home/9136763
1928,1929,Condo/Co-op,10 Linley Ter #1,Boston,MA,2127,715000,2,2.0,871,0,1900,141,617594,large,17.1,80.8,63.7,42.33595510000001,-71.0390909,http://www.redfin.com/MA/Boston/10-Linley-Ter-02127/unit-1/home/69442410
1929,1930,Single Family Residential,10 Ashfield St,Boston,MA,2131,1150000,5,4.5,3843,6000,1896,0,617594,large,17.1,80.8,63.7,42.2897761,-71.1304154,http://www.redfin.com/MA/Roslindale/10-Ashfield-St-02131/home/9169397
1930,1931,Single Family Residential,29 Westmount Ave,Boston,MA,2132,860000,4,2.0,1683,14130,1900,0,617594,large,17.1,80.8,63.7,42.283318,-71.160421,http://www.redfin.com/MA/West-Roxbury/29-Westmount-Ave-02132/home/9201089
1931,1932,Condo/Co-op,399 Main St #3,Boston,MA,2129,700000,1,1.0,935,0,1865,179,617594,large,17.1,80.8,63.7,42.3803847,-71.0697615,http://www.redfin.com/MA/Boston/399-Main-St-02129/unit-3/home/56465958
1932,1933,Condo/Co-op,114 Main St #3,Boston,MA,2129,829000,1,1.0,902,0,1899,200,617594,large,17.1,80.8,63.7,42.3743476,-71.0638223,http://www.redfin.com/MA/Charlestown/114-Main-St-02129/unit-3/home/172660202
1933,1934,Condo/Co-op,114 Main St #2,Boston,MA,2129,1029000,2,2.0,1124,0,1899,200,617594,large,17.1,80.8,63.7,42.3743476,-71.0638223,http://www.redfin.com/MA/Charlestown/114-Main-St-02129/unit-2/home/172660201
1934,1935,Condo/Co-op,114 Main St #4,Boston,MA,2129,799000,1,1.0,852,0,1899,200,617594,large,17.1,80.8,63.7,42.3743476,-71.0638223,http://www.redfin.com/MA/Charlestown/114-Main-St-02129/unit-4/home/172660188
1935,1936,Townhouse,15 Sparhawk St #2,Boston,MA,2135,949000,2,2.0,1529,0,1889,185,617594,large,17.1,80.8,63.7,42.351060700000005,-71.14960390000002,http://www.redfin.com/MA/Boston/15-Sparhawk-St-02135/unit-2/home/105427154
1936,1937,Condo/Co-op,461 Beacon St #2,Boston,MA,2115,1200000,2,2.5,1178,1178,1880,300,617594,large,17.1,80.8,63.7,42.350934,-71.0881213,http://www.redfin.com/MA/Boston/461-Beacon-St-02115/unit-2/home/11735548
1937,1938,Townhouse,24 Mount Vernon St Unit C,Boston,MA,2125,699000,3,2.0,1357,1357,1995,250,617594,large,17.1,80.8,63.7,42.322203,-71.0578785,http://www.redfin.com/MA/Dorchester/24-Mount-Vernon-St-02125/unit-C/home/172671636
1938,1939,Condo/Co-op,2 Avery St Unit 29D,Boston,MA,2111,2300000,2,2.5,1596,1596,1999,2477,617594,large,17.1,80.8,63.7,42.3528703,-71.06299759999999,http://www.redfin.com/MA/Boston/2-Avery-St-02111/unit-29D/home/9313066
1939,1940,Condo/Co-op,86 Worcester St #2,Boston,MA,2118,799000,2,1.0,763,0,1899,160,617594,large,17.1,80.8,63.7,42.3394635,-71.0784231,http://www.redfin.com/MA/Boston/86-Worcester-St-02118/unit-2/home/9290354
1940,1941,Condo/Co-op,133 Seaport Blvd #512,Boston,MA,2210,948900,0,1.0,611,0,2019,718,617594,large,17.1,80.8,63.7,42.3504935,-71.0434498,http://www.redfin.com/MA/Boston/133-Seaport-Blvd-02210/unit-512/home/170280896
1941,1942,Townhouse,96 Beacon St #2,Boston,MA,2108,5650000,3,3.5,2831,2831,1900,2621,617594,large,17.1,80.8,63.7,42.355692100000006,-71.0727037,http://www.redfin.com/MA/Boston/96-Beacon-St-02108/unit-2/home/12369130
1942,1943,Condo/Co-op,38 Jamaica St #2,Boston,MA,2130,899000,2,2.5,1356,4800,1880,150,617594,large,17.1,80.8,63.7,42.3058243,-71.117705,http://www.redfin.com/MA/Boston/38-Jamaica-St-02130/unit-2/home/172658795
1943,1944,Condo/Co-op,16 Sackville St #1,Boston,MA,2129,559000,1,1.0,602,0,1880,111,617594,large,17.1,80.8,63.7,42.3809849,-71.0650444,http://www.redfin.com/MA/Boston/16-Sackville-St-02129/unit-1/home/18982685
1944,1945,Single Family Residential,38 Jamaica St,Boston,MA,2130,899000,2,2.5,1356,4800,1880,150,617594,large,17.1,80.8,63.7,42.3058243,-71.117705,http://www.redfin.com/MA/Boston/38-Jamaica-St-02130/unit-000038/home/9299576
1945,1946,Condo/Co-op,151 Tremont St #405,Boston,MA,2111,79000,0,0.0,9999,0,1969,142,617594,large,17.1,80.8,63.7,42.354986100000005,-71.063255,http://www.redfin.com/MA/Boston/151-Tremont-St-02111/unit-405/home/166995900
1946,1947,Condo/Co-op,1672-R Washington St Ph 1,Boston,MA,2118,1895000,2,2.5,1579,1579,2013,734,617594,large,17.1,80.8,63.7,42.337431099999996,-71.07540159999999,http://www.redfin.com/MA/Boston/1672-Washington-St-02118/unit-1/home/65653991
1947,1948,Condo/Co-op,32 Union Park #4,Boston,MA,2118,1385000,2,2.0,1028,1028,1900,319,617594,large,17.1,80.8,63.7,42.342769399999995,-71.0718842,http://www.redfin.com/MA/Boston/32-Union-Park-02118/unit-4/home/9282029
1948,1949,Condo/Co-op,1 Winter Pl,Boston,MA,2108,2750000,3,2.5,3323,0,1832,942,617594,large,17.1,80.8,63.7,42.355552100000004,-71.06138349999999,http://www.redfin.com/MA/Boston/1-Winter-Pl-02108/home/54813702
1949,1950,Multi-Family (2-4 Unit),65 Harvest St,Boston,MA,2125,1195000,5,2.0,3111,5455,1900,0,617594,large,17.1,80.8,63.7,42.323602799999996,-71.05954990000001,http://www.redfin.com/MA/Dorchester/65-Harvest-St-02125/home/9099735
