PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,9820 N 68th St,Paradise Valley,AZ,85253,2589000,6,5,6135,34893,1972,0,http://www.redfin.com/AZ/Paradise-Valley/9820-N-68th-St-85253/home/27498332,33.5764464,-111.9358075
Single Family Residential,6850 N 39TH Pl,Paradise Valley,AZ,85253,7750000,4,4.5,6965,94491,2019,850,http://www.redfin.com/AZ/Paradise-Valley/6850-N-39th-Pl-85253/home/28427671,33.5361733,-111.9957982
Single Family Residential,5600 N CAMINO DEL CONTENTO --,Paradise Valley,AZ,85253,4695000,5,5,4785,60067,1928,0,http://www.redfin.com/AZ/Paradise-Valley/5600-Camino-del-Contento-85253/home/28291365,33.5198413,-112.0021607
Condo/Co-op,7008 E GOLD DUST Ave #204,Paradise Valley,AZ,85253,249900,2,2,920,925,1989,150,http://www.redfin.com/AZ/Paradise-Valley/7008-E-Gold-Dust-Ave-85253/unit-204/home/28008191,33.5790725,-111.9285721
Condo/Co-op,7291 N SCOTTSDALE Rd #1006,Paradise Valley,AZ,85253,365000,1,1.5,1012,1028,2009,389,http://www.redfin.com/AZ/Paradise-Valley/7291-N-Scottsdale-Rd-85253/unit-1006/home/28418587,33.5431184,-111.92393
Single Family Residential,4724 E FOOTHILL Dr,Paradise Valley,AZ,85253,1749000,5,4,5698,43866,1973,0,http://www.redfin.com/AZ/Paradise-Valley/4724-E-Foothill-Dr-85253/home/27533010,33.5534874,-111.9769813
Single Family Residential,3683 E STANFORD Dr,Paradise Valley,AZ,85253,2595000,6,5,5678,53094,1995,0,http://www.redfin.com/AZ/Paradise-Valley/3683-E-Stanford-Dr-85253/home/28155396,33.5167839,-112.0011455
Single Family Residential,6735 E SOLANO Dr,Paradise Valley,AZ,85253,2400000,4,3,3414,48851,1978,0,http://www.redfin.com/AZ/Paradise-Valley/6735-E-Solano-Dr-85253/home/27577207,33.5206192,-111.934317
Single Family Residential,5901 E STELLA Ln,Paradise Valley,AZ,85253,5800000,5,5.5,6868,45759,2021,0,http://www.redfin.com/AZ/Paradise-Valley/5901-E-Stella-Ln-85253/home/27551932,33.5294756,-111.9543451
Single Family Residential,6800 E Caballo Dr,Paradise Valley,AZ,85253,3600000,5,7,8866,44462,2006,68,http://www.redfin.com/AZ/Paradise-Valley/6800-E-Caballo-Dr-85253/home/28283492,33.5625265,-111.9341307
Condo/Co-op,6885 E COCHISE Rd #213,Paradise Valley,AZ,85253,189900,1,1,740,742,1988,286,http://www.redfin.com/AZ/Paradise-Valley/6885-E-Cochise-Rd-85253/unit-213/home/27653360,33.5792089,-111.9333302
Single Family Residential,6950 E IRONWOOD Dr,Paradise Valley,AZ,85253,2100000,5,5.5,5208,39576,1995,282,http://www.redfin.com/AZ/Paradise-Valley/6950-E-Ironwood-Dr-85253/home/27896354,33.5540872,-111.9316155
Single Family Residential,5868 E SANNA St,Paradise Valley,AZ,85253,1749000,4,3.5,3965,43103,1983,0,http://www.redfin.com/AZ/Paradise-Valley/5868-E-Sanna-St-85253/home/27597173,33.5698429,-111.9531914
Single Family Residential,6031 N 45TH St,Paradise Valley,AZ,85253,4395000,5,5,4494,53047,2015,0,http://www.redfin.com/AZ/Paradise-Valley/6031-N-45th-St-85253/home/28301232,33.524848,-111.9827335
Condo/Co-op,5455 E LINCOLN Dr #3001,Paradise Valley,AZ,85253,2300000,3,3.5,2814,2814,2017,1888,http://www.redfin.com/AZ/Paradise-Valley/5455-E-Lincoln-Dr-85253/unit-3001/home/120122070,33.5303275,-111.962523
Single Family Residential,10462 N 60TH Pl,Paradise Valley,AZ,85253,999777,4,2.5,3076,34856,1975,0,http://www.redfin.com/AZ/Paradise-Valley/10462-N-60th-Pl-85253/home/27936865,33.5819705,-111.951434
Single Family Residential,4901 E TOMAHAWK Trl,Paradise Valley,AZ,85253,3495000,6,8,7758,45311,2003,0,http://www.redfin.com/AZ/Paradise-Valley/4901-E-Tomahawk-Trl-85253/home/27386498,33.5640168,-111.9731621
Condo/Co-op,5101 N CASA BLANCA Dr #81,Paradise Valley,AZ,85253,779000,2,2,1427,3766,1969,595,http://www.redfin.com/AZ/Paradise-Valley/5101-N-Casa-Blanca-Dr-85253/unit-81/home/27268888,33.510925,-111.9380137
Single Family Residential,4921 E ARROYO VERDE Dr,Paradise Valley,AZ,85253,3895000,5,5.5,5817,46502,2020,0,http://www.redfin.com/AZ/Paradise-Valley/4921-E-Arroyo-Verde-Dr-85253/home/27393640,33.5276051,-111.9742799
Single Family Residential,8243 N MOCKINGBIRD Ln,Paradise Valley,AZ,85253,3750000,5,7,7376,57308,2007,0,http://www.redfin.com/AZ/Paradise-Valley/8243-N-Mockingbird-Ln-85253/home/26966577,33.558298,-111.968721
Single Family Residential,6369 N LOST DUTCHMAN Dr,Paradise Valley,AZ,85253,2195000,2,2.5,2625,8086,2020,1617,http://www.redfin.com/AZ/Paradise-Valley/6369-N-Lost-Dutchman-Dr-85253/home/110193617,33.5300626,-111.9595994
Single Family Residential,8702 N 65TH St,Paradise Valley,AZ,85253,2700000,5,5.5,7822,55821,1991,119,http://www.redfin.com/AZ/Paradise-Valley/8702-N-65th-St-85253/home/27378995,33.5639313,-111.9404652
Single Family Residential,5635 E LINCOLN Dr #39,Paradise Valley,AZ,85253,1315000,3,3.5,2707,11087,1958,525,http://www.redfin.com/AZ/Scottsdale/5635-E-Lincoln-Dr-85253/unit-39/home/27891936,33.5284982,-111.9572561
Single Family Residential,4231 E MARLETTE Ave #57,Paradise Valley,AZ,85253,3995000,6,7,8200,42783,1998,91,http://www.redfin.com/AZ/Paradise-Valley/4231-E-Marlette-Ave-85253/unit-57/home/172519663,33.5303667,-111.9885323
Single Family Residential,6002 N NAUNI VALLEY Dr,Paradise Valley,AZ,85253,3650000,3,3.5,4576,44336,1985,0,http://www.redfin.com/AZ/Paradise-Valley/6002-N-Nauni-Valley-Dr-85253/home/27566026,33.524202,-111.958537
Single Family Residential,5707 E VILLAGE Dr,Paradise Valley,AZ,85253,3750000,4,6,4783,8351,2017,1617,http://www.redfin.com/AZ/Paradise-Valley/5707-E-Village-Dr-85253/home/110011618,33.5300467,-111.9586756
Single Family Residential,8218 N LOMA Ln,Paradise Valley,AZ,85253,2839000,4,4.5,5458,49147,1977,0,http://www.redfin.com/AZ/Paradise-Valley/8218-N-Loma-Ln-85253/home/27260698,33.5568863,-111.9672003
Single Family Residential,6601 E CHOLLA Dr,Paradise Valley,AZ,85253,3495000,4,3.5,5500,45853,1991,0,http://www.redfin.com/AZ/Paradise-Valley/6601-E-Cholla-Dr-85253/home/27648957,33.5467495,-111.9384158
Single Family Residential,5842 N 38th Pl,Paradise Valley,AZ,85253,5250000,6,6.5,7113,44687,2020,0,http://www.redfin.com/AZ/Paradise-Valley/5842-N-38th-Pl-85253/unit-23/home/27219530,33.5240714,-111.9992215
Single Family Residential,5716 N CASA BLANCA Dr,Paradise Valley,AZ,85253,3690000,6,7,6597,49746,1998,0,http://www.redfin.com/AZ/Paradise-Valley/5716-N-Casa-Blanca-Dr-85253/home/27538403,33.520469,-111.939458
Single Family Residential,5700 N 33RD Pl,Paradise Valley,AZ,85253,2585000,4,3,4032,70042,1981,0,http://www.redfin.com/AZ/Paradise-Valley/5700-N-33rd-Pl-85253/home/27219233,33.520195,-112.0090957
Single Family Residential,5701 E MOCKINGBIRD Ln,Paradise Valley,AZ,85253,5950000,8,8,8749,187683,1976,0,http://www.redfin.com/AZ/Paradise-Valley/5701-E-Mockingbird-Ln-85253/home/27218877,33.5574132,-111.9579076
Single Family Residential,6939 E HUMMINGBIRD Ln,Paradise Valley,AZ,85253,3699999,5,6,8400,44588,2003,0,http://www.redfin.com/AZ/Scottsdale/6939-E-Hummingbird-Ln-85253/home/27813164,33.541842,-111.9304278
Single Family Residential,5353 E ROYAL PALM Rd,Paradise Valley,AZ,85253,3499999,4,4.5,4729,46785,2020,0,http://www.redfin.com/AZ/Paradise-Valley/5353-E-Royal-Palm-Rd-85253/home/27557369,33.5574648,-111.9654303
Condo/Co-op,6166 N SCOTTSDALE Rd Unit B2008,Paradise Valley,AZ,85253,975000,2,2,1526,1474,2016,719,http://www.redfin.com/AZ/Paradise-Valley/6166-N-Scottsdale-Rd-85253/unit-B2008/home/110236998,33.5279497,-111.9275576
Condo/Co-op,6166 N SCOTTSDALE Rd Unit A2005,Paradise Valley,AZ,85253,1149000,2,2.5,2239,2095,2017,1201,http://www.redfin.com/AZ/Paradise-Valley/6166-N-Scottsdale-Rd-85253/unit-A2005/home/110236990,33.5272017,-111.9275928
Townhouse,6166 N SCOTTSDALE Rd Unit A4004,Paradise Valley,AZ,85253,1050000,2,2.5,1867,1785,2017,1202,http://www.redfin.com/AZ/Paradise-Valley/6166-N-Scottsdale-Rd-85253/unit-A4004/home/110237108,33.5273323,-111.9275891
Single Family Residential,3865 E LINCOLN Dr,Paradise Valley,AZ,85253,2290000,4,5.5,5212,45459,1980,0,http://www.redfin.com/AZ/Paradise-Valley/3865-E-Lincoln-Dr-85253/home/27396404,33.5314423,-111.9962872
Single Family Residential,4628 E Foothill Dr,Paradise Valley,AZ,85253,2259000,3,4,5020,43332,1979,0,http://www.redfin.com/AZ/Paradise-Valley/4628-E-Foothill-Dr-85253/home/28125423,33.5545908,-111.9808938
Single Family Residential,6101 N 38th Pl,Paradise Valley,AZ,85253,4995000,4,5.5,6997,54243,2018,0,http://www.redfin.com/AZ/Paradise-Valley/6101-N-38th-Pl-85253/home/28293644,33.5270495,-111.9983133
Condo/Co-op,7295 N SCOTTSDALE Rd #1002,Paradise Valley,AZ,85253,899000,4,3.5,3047,1347,2009,345,http://www.redfin.com/AZ/Paradise-Valley/7295-N-Scottsdale-Rd-85253/unit-1002/home/27442855,33.5420761,-111.9247329
Single Family Residential,6901 E FANFOL Dr,Paradise Valley,AZ,85253,1770000,4,4.5,4442,41700,1984,0,http://www.redfin.com/AZ/Paradise-Valley/6901-E-Fanfol-Dr-85253/home/27666416,33.5725262,-111.9322676
Condo/Co-op,6885 E COCHISE Rd #106,Paradise Valley,AZ,85253,315000,3,2,1258,1225,1988,286,http://www.redfin.com/AZ/Paradise-Valley/6885-E-Cochise-Rd-85253/unit-106/home/27907136,33.5797405,-111.9333675
Single Family Residential,6602 N PRAYING MONK Rd,Paradise Valley,AZ,85253,1750000,5,4.5,5700,64636,1998,0,http://www.redfin.com/AZ/Paradise-Valley/6602-N-Praying-Monk-Rd-85253/home/27948139,33.5332456,-111.9770745
Townhouse,6150 N SCOTTSDALE Rd #24,Paradise Valley,AZ,85253,335000,2,2.5,1040,53,1980,335,http://www.redfin.com/AZ/Paradise-Valley/6150-N-Scottsdale-Rd-85253/unit-24/home/27845649,33.526729,-111.927232
Single Family Residential,7620 N RED LEDGE Dr,Paradise Valley,AZ,85253,20000000,9,14,18000,499048,2021,700,http://www.redfin.com/AZ/Paradise-Valley/7620-N-Red-Ledge-Dr-85253/home/120063283,33.5491834,-111.9937823
Single Family Residential,6120 N 34TH Pl,Paradise Valley,AZ,85253,1995000,5,4.5,3910,45642,1982,0,http://www.redfin.com/AZ/Paradise-Valley/6120-N-34th-Pl-85253/home/28313042,33.5264574,-112.0086532
Single Family Residential,5144 N 70TH Pl,Paradise Valley,AZ,85253,1799999,4,3.5,4000,18384,1958,0,http://www.redfin.com/AZ/Paradise-Valley/5144-N-70th-Pl-85253/home/27284156,33.5128777,-111.9301483
Single Family Residential,5540 N CASA BLANCA Rd,Paradise Valley,AZ,85253,6657545,4,4.5,6642,43893,2020,0,http://www.redfin.com/AZ/Paradise-Valley/5540-N-Casa-Blanca-Dr-85253/home/27069959,33.5181952,-111.9394342
Single Family Residential,6710 N JOSHUA TREE Ln,Paradise Valley,AZ,85253,5440000,5,6.5,6400,48577,2020,0,http://www.redfin.com/AZ/Paradise-Valley/6710-N-Joshua-Tree-Ln-85253/home/146067937,33.535584,-111.976847
Single Family Residential,6341 N 44TH St,Paradise Valley,AZ,85253,5860000,5,7,8035,43563,2018,0,http://www.redfin.com/AZ/Paradise-Valley/6341-N-44th-St-85253/home/27564337,33.528802,-111.9862035
Single Family Residential,6505 E MAVERICK Rd,Paradise Valley,AZ,85253,3975000,6,6.5,7250,56126,2007,76,http://www.redfin.com/AZ/Paradise-Valley/6505-E-Maverick-Rd-85253/home/28295645,33.5553446,-111.9400925
Single Family Residential,5555 E PALO VERDE Dr,Paradise Valley,AZ,85253,3248000,5,6.5,6756,44848,2002,0,http://www.redfin.com/AZ/Paradise-Valley/5555-E-Palo-Verde-Dr-85253/home/27928151,33.5220431,-111.9625426
Single Family Residential,6344 N 35TH St,Paradise Valley,AZ,85253,1889000,4,4.5,4500,43464,1981,0,http://www.redfin.com/AZ/Paradise-Valley/6344-N-35th-St-85253/home/28099145,33.5314276,-112.0073258
Single Family Residential,3606 E Marlette Ave,Paradise Valley,AZ,85253,2490000,5,5.5,5450,49497,1993,0,http://www.redfin.com/AZ/Paradise-Valley/3606-E-Marlette-Ave-85253/home/27294914,33.529775,-112.00346
Single Family Residential,6130 E NAUMANN Dr,Paradise Valley,AZ,85253,1890000,4,4.5,5217,47896,1981,343,http://www.redfin.com/AZ/Paradise-Valley/6130-E-Naumann-Dr-85253/home/27833495,33.5288055,-111.947638
Single Family Residential,4338 E SPARKLING Ln,Paradise Valley,AZ,85253,2900000,4,7,7959,42884,2001,350,http://www.redfin.com/AZ/Paradise-Valley/4338-E-Sparkling-Ln-85253/home/28382347,33.5443627,-111.9866692
Single Family Residential,4306 E DESERT CREST Dr,Paradise Valley,AZ,85253,2600000,3,4.5,4736,44179,1969,0,http://www.redfin.com/AZ/Paradise-Valley/4306-E-Desert-Crest-Dr-85253/home/28346004,33.534247,-111.988253
Single Family Residential,6601 N MOUNTAIN VIEW Dr,Paradise Valley,AZ,85253,3825000,5,6.5,6960,44283,2019,0,http://www.redfin.com/AZ/Paradise-Valley/6601-N-Mountain-View-Rd-85253/home/26894897,33.5332258,-111.983339
Townhouse,5634 N SCOTTSDALE Rd,Paradise Valley,AZ,85253,1249000,2,2.5,2024,3344,1970,466,http://www.redfin.com/AZ/Paradise-Valley/5634-N-Scottsdale-Rd-85253/home/27687233,33.51919,-111.927669
Single Family Residential,5434 E LINCOLN Dr #40,Paradise Valley,AZ,85253,1775000,3,3.5,3238,9646,1978,551,http://www.redfin.com/AZ/Paradise-Valley/5434-E-Lincoln-Dr-85253/unit-40/home/28087884,33.5319995,-111.9637303
Single Family Residential,6370 E ROYAL PALM Rd,Paradise Valley,AZ,85253,5750000,5,7,10760,63667,2015,833,http://www.redfin.com/AZ/Paradise-Valley/6370-E-Royal-Palm-Rd-85253/home/28272949,33.5579682,-111.9444739
Single Family Residential,7970 N Ironwood Dr,Paradise Valley,AZ,85253,4500000,5,6.5,6979,54481,2018,0,http://www.redfin.com/AZ/Paradise-Valley/7970-N-Ironwood-Dr-85253/home/27573248,33.5528342,-111.9453697
Single Family Residential,6650 N 39TH Way,Paradise Valley,AZ,85253,2195000,3,3.5,3403,9487,2020,850,http://www.redfin.com/AZ/Paradise-Valley/6650-N-39th-Way-85253/home/39964041,33.5344261,-111.9960344
Single Family Residential,6440 E IRONWOOD Dr,Paradise Valley,AZ,85253,2200000,4,5.5,5448,43132,1974,76,http://www.redfin.com/AZ/Paradise-Valley/6440-E-Ironwood-Dr-85253/home/27493790,33.5542609,-111.9415597
Single Family Residential,7071 N 59TH Pl,Paradise Valley,AZ,85253,2395000,4,5,5192,49710,1981,0,http://www.redfin.com/AZ/Paradise-Valley/7071-N-59th-Pl-85253/home/27544239,33.5402973,-111.9543451
Single Family Residential,5333 E VIA LOS CABALLOS --,Paradise Valley,AZ,85253,4450000,5,5.5,7364,44983,2018,0,http://www.redfin.com/AZ/Paradise-Valley/5333-E-Via-Los-Caballos-85253/home/27146556,33.567121,-111.965978
Single Family Residential,6712 E Onyx Ave,Paradise Valley,AZ,85253,1999998,5,5,5290,34965,2014,0,http://www.redfin.com/AZ/Paradise-Valley/6712-E-Onyx-Ave-85253/home/28236265,33.5787463,-111.9377637
Single Family Residential,6816 E CABALLO Dr,Paradise Valley,AZ,85253,2675000,5,4.5,6979,52361,1978,68,http://www.redfin.com/AZ/Paradise-Valley/6816-E-Caballo-Dr-85253/home/27255451,33.5626648,-111.9333855
Single Family Residential,6848 E MEADOWLARK Ln,Paradise Valley,AZ,85253,2650000,4,4.5,6835,43560,1997,0,http://www.redfin.com/AZ/Paradise-Valley/6848-E-Meadowlark-Ln-85253/home/27762280,33.5406271,-111.9328265
Single Family Residential,5738 N CASA BLANCA Dr,Paradise Valley,AZ,85253,2790000,5,3.5,5566,107866,1969,0,http://www.redfin.com/AZ/Paradise-Valley/5738-N-Casa-Blanca-Dr-85253/home/26985403,33.521545,-111.9404946
Single Family Residential,5811 N PALO CRISTI Rd,Paradise Valley,AZ,85253,3599000,5,5.5,5979,50963,2020,0,http://www.redfin.com/AZ/Paradise-Valley/5811-N-Palo-Cristi-Rd-85253/home/28098539,33.522855,-112.003391
Single Family Residential,5730 N CASA BLANCA Dr,Paradise Valley,AZ,85253,5995000,6,8,7419,49746,1996,0,http://www.redfin.com/AZ/Paradise-Valley/5730-N-Casa-Blanca-Dr-85253/home/27990636,33.520923,-111.939454
Single Family Residential,5815 N KIVA Ln,Paradise Valley,AZ,85253,1395000,4,3,3464,47498,1955,0,http://www.redfin.com/AZ/Paradise-Valley/5815-N-Kiva-Ln-85253/home/27221624,33.522924,-111.9358075
Condo/Co-op,6166 N SCOTTSDALE Rd Unit C1002,Paradise Valley,AZ,85253,1125000,2,2.5,1717,1614,2016,853,http://www.redfin.com/AZ/Paradise-Valley/6166-N-Scottsdale-Rd-85253/unit-C1002/home/110237133,33.5283729,-111.9277389
Single Family Residential,6234 N 47TH St,Paradise Valley,AZ,85253,2750000,6,6.5,6234,50254,1994,0,http://www.redfin.com/AZ/Paradise-Valley/6234-N-47th-St-85253/home/27310156,33.526789,-111.9813595
Single Family Residential,7529 N Invergordon Rd,Paradise Valley,AZ,85253,1990000,4,3.5,4784,46348,1964,0,http://www.redfin.com/AZ/Paradise-Valley/7529-N-Invergordon-Rd-85253/home/27335033,33.5469188,-111.9428872
Single Family Residential,6600 N INVERGORDON Rd,Paradise Valley,AZ,85253,4500000,6,5.5,8010,113817,1989,0,http://www.redfin.com/AZ/Paradise-Valley/6600-N-Invergordon-Rd-85253/home/27519057,33.5334269,-111.9438187
Single Family Residential,7525 N 70TH St,Paradise Valley,AZ,85253,3190000,5,6,6429,46217,1996,0,http://www.redfin.com/AZ/Paradise-Valley/7525-N-70th-St-85253/home/28021534,33.5468406,-111.9298456
Single Family Residential,6828 E Valley Vista Ln,Paradise Valley,AZ,85253,2000000,4,4,6990,43148,1997,0,http://www.redfin.com/AZ/Paradise-Valley/6828-E-Valley-Vista-Ln-85253/home/27950729,33.5258662,-111.9340841
Single Family Residential,7348 N RED LEDGE Dr,Paradise Valley,AZ,85253,2150000,5,4,5304,35069,1960,350,http://www.redfin.com/AZ/Paradise-Valley/7348-N-Red-Ledge-Dr-85253/home/26982517,33.5454271,-111.9913501
Single Family Residential,5131 N SAFI Way,Paradise Valley,AZ,85253,3300000,5,5.5,6583,32819,2000,458,http://www.redfin.com/AZ/Paradise-Valley/5131-N-Safi-Way-85253/home/26987106,33.5122548,-111.9349691
Single Family Residential,5228 N 70TH Pl,Paradise Valley,AZ,85253,1395000,4,3.5,3593,20694,1959,0,http://www.redfin.com/AZ/Paradise-Valley/5228-N-70th-Pl-85253/home/27681178,33.5143436,-111.9301018
Single Family Residential,4228 E CLAREMONT Ave,Paradise Valley,AZ,85253,3075000,4,6,5951,42600,2009,83,http://www.redfin.com/AZ/Paradise-Valley/4228-E-Claremont-Ave-85253/home/27609132,33.5291355,-111.9884391
Single Family Residential,7133 E PARADISE CANYON Rd,Paradise Valley,AZ,85253,1695000,3,4,3745,16384,1998,487,http://www.redfin.com/AZ/Paradise-Valley/7133-E-Paradise-Canyon-Rd-85253/home/27617337,33.546308,-111.9273304
Single Family Residential,6618 E BLUEBIRD Ln,Paradise Valley,AZ,85253,5450000,5,9,9743,51277,2005,0,http://www.redfin.com/AZ/Paradise-Valley/6618-E-Bluebird-Ln-85253/home/28215460,33.5444046,-111.9380432
Single Family Residential,5523 N 68th Pl,Paradise Valley,AZ,85253,6100000,5,5.5,6600,44867,2018,0,http://www.redfin.com/AZ/Paradise-Valley/5523-N-68th-Pl-85253/home/27221649,33.517748,-111.933123
Single Family Residential,6809 E Valley Vista Ln,Paradise Valley,AZ,85253,4499000,5,8,9800,43946,2009,0,http://www.redfin.com/AZ/Paradise-Valley/6809-E-Valley-Vista-Ln-85253/home/26876258,33.5266782,-111.9321744
Single Family Residential,7323 N Lakeside Ln,Paradise Valley,AZ,85253,2790000,4,4,5228,41984,1961,350,http://www.redfin.com/AZ/Paradise-Valley/7323-N-Lakeside-Ln-85253/home/27579245,33.5449262,-111.9824075
Single Family Residential,6039 E MOUNTAIN VIEW Rd,Paradise Valley,AZ,85253,3650000,5,5.5,6974,44848,2020,0,http://www.redfin.com/AZ/Paradise-Valley/6039-E-Mountain-View-Rd-85253/home/27219384,33.5747239,-111.9501299
Single Family Residential,7334 N CLEARWATER Pkwy,Paradise Valley,AZ,85253,4975000,4,5,5420,54831,2013,350,http://www.redfin.com/AZ/Paradise-Valley/7334-N-Clearwater-Pkwy-85253/home/28064430,33.5451776,-111.992468
Single Family Residential,6347 E ROYAL PALM Rd,Paradise Valley,AZ,85253,5600000,7,12,12998,78106,2003,625,http://www.redfin.com/AZ/Paradise-Valley/6347-E-Royal-Palm-Rd-85253/home/27025926,33.557321,-111.9455886
Single Family Residential,9024 N KOBER Rd,Paradise Valley,AZ,85253,5499000,6,8,10049,87958,2002,0,http://www.redfin.com/AZ/Paradise-Valley/9024-N-Kober-Rd-85253/home/28367072,33.5682335,-111.9417227
Single Family Residential,9834 N 61ST Pl,Paradise Valley,AZ,85253,1800000,7,6,4935,35196,2010,0,http://www.redfin.com/AZ/Paradise-Valley/9834-N-61st-Pl-85253/home/27218449,33.576302,-111.9493614
Condo/Co-op,5101 N CASA BLANCA Dr #231,Paradise Valley,AZ,85253,1020000,3,2.5,2121,312,1985,590,http://www.redfin.com/AZ/Paradise-Valley/5101-N-Casa-Blanca-Dr-85253/unit-231/home/27543377,33.5102571,-111.9380209
Single Family Residential,9332 N 71ST St,Paradise Valley,AZ,85253,3650000,4,7,7351,48716,1993,0,http://www.redfin.com/AZ/Paradise-Valley/9332-N-71st-St-85253/home/27732340,33.571834,-111.9288209
Single Family Residential,8601 N 61ST Pl,Paradise Valley,AZ,85253,2595000,6,7.5,7685,57144,1991,0,http://www.redfin.com/AZ/Paradise-Valley/8601-N-61st-Pl-85253/home/28349164,33.5622811,-111.9480106
Single Family Residential,4430 E MADEROS DEL CUENTA Dr,Paradise Valley,AZ,85253,1599000,4,3,3273,44102,1972,0,http://www.redfin.com/AZ/Paradise-Valley/4430-E-Maderos-Del-Cuenta-Dr-85253/home/28185531,33.5284931,-111.9851788
Condo/Co-op,7291 N SCOTTSDALE Rd #2014,Paradise Valley,AZ,85253,459900,2,2.5,1573,1592,2009,389,http://www.redfin.com/AZ/Paradise-Valley/7291-N-Scottsdale-Rd-85253/unit-2014/home/28426111,33.5433997,-111.9244584
Single Family Residential,3256 E PALO VERDE Dr,Paradise Valley,AZ,85253,1599000,5,3.5,4616,44234,2001,0,http://www.redfin.com/AZ/Paradise-Valley/3256-E-Palo-Verde-Dr-85253/home/27644356,33.5237663,-112.0123793
Single Family Residential,4532 E PESCAR Dr,Paradise Valley,AZ,85253,4685000,5,7,7028,43132,2018,0,http://www.redfin.com/AZ/Paradise-Valley/4532-E-Pescar-Dr-85253/home/27219433,33.5349536,-111.9826637
Single Family Residential,6688 E JUDSON Rd,Paradise Valley,AZ,85253,5900000,6,9,10152,64200,2003,850,http://www.redfin.com/AZ/Paradise-Valley/6688-E-Judson-Rd-85253/home/27976949,33.5369627,-111.935528
Single Family Residential,6033 N MOCKINGBIRD Ln,Paradise Valley,AZ,85253,4395000,5,8,7528,49303,2021,0,http://www.redfin.com/AZ/Paradise-Valley/6033-N-Mockingbird-Ln-85253/home/26990657,33.5252017,-111.9338512
Single Family Residential,7607 E 4TH St,Scottsdale,AZ,85251,399900,3,2,1368,6650,1955,0,http://www.redfin.com/AZ/Scottsdale/7607-E-4th-St-85251/home/27988605,33.489576,-111.9170136
